,author,date,n_likes,n_reposts,with_photo,is_repost?,text,T,Po,U,DD,Ff,N,VV,Td
304,dying,2015-08-10,317,2,False,False,любовь подруга полина,26.7,748.6,56.0,"Ветер, дующий с севера",2.0,2.0,10.0,17.1
305,dying,2015-08-10,626,6,False,False,главное оно стоить,26.7,748.6,56.0,"Ветер, дующий с севера",2.0,2.0,10.0,17.1
306,dying,2015-08-10,533,9,False,False,относиться человек заставлять почувствовать,26.7,748.6,56.0,"Ветер, дующий с севера",2.0,2.0,10.0,17.1
307,dying,2015-08-10,524,11,False,False,ничто подымать настроение ксюша,26.7,748.6,56.0,"Ветер, дующий с севера",2.0,2.0,10.0,17.1
308,dying,2015-08-10,506,2,True,False,что-то,26.7,748.6,56.0,"Ветер, дующий с севера",2.0,2.0,10.0,17.1
309,dying,2015-08-10,747,6,False,False,беречь,26.7,748.6,56.0,"Ветер, дующий с севера",2.0,2.0,10.0,17.1
310,dying,2015-08-10,551,10,False,False,любить алина писать алина гулять алина обнимать алина ценить алина беречь алина,26.7,748.6,56.0,"Ветер, дующий с севера",2.0,2.0,10.0,17.1
311,dying,2015-08-10,790,11,False,False,ненавидеть человек говорить проблема ерунда сравнение когда-то переживать знать человек мочь сломаться из-за получать замечание учеба похороны близкий стойко держаться каждый свой предел,26.7,748.6,56.0,"Ветер, дующий с севера",2.0,2.0,10.0,17.1
312,dying,2015-08-10,740,15,False,False,☆ важно говорить окружать любить человек важный мнение лишь ☆,26.7,748.6,56.0,"Ветер, дующий с севера",2.0,2.0,10.0,17.1
313,dying,2015-08-09,1094,9,False,False,набивать тату ручка,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
314,dying,2015-08-09,735,8,False,False,тяжело сделать первый шаг примирение попросить прощение это делать значит жить сердце значить,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
315,dying,2015-08-09,895,15,False,False,человек который думать ничто значит единственный значить,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
316,dying,2015-08-09,512,11,False,False,каждый даша дерзкий,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
317,dying,2015-08-09,655,7,False,False,просто прекрасный момент понимать остальной интересовать,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
318,dying,2015-08-09,716,23,False,False,список вещь который любить чай обниматься пицца слушать музыка спать смотреть фильм ночной разговор сюрприз,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
319,dying,2015-08-09,598,8,False,False,время уставать тянуться человек который делать шаг встреча,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
320,dying,2015-08-09,521,5,False,False,бывать человек уход который уходить часть умирать просто рано по-другому реагировать вещь по-другому мыслить улыбка,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
321,dying,2015-08-09,591,12,False,False,слушать н пофиг,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
322,dying,2015-08-09,878,16,True,False,расстояние значить ничто кто-то значит,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
323,dying,2015-08-09,542,3,False,False,самый близкий хотеться рассказывать внутри,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
324,dying,2015-08-09,673,13,False,False,мочь ленивый настя мочь жирный настя мочь тупенький настя,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
325,dying,2015-08-09,637,9,True,False,чувствовать летний летний грусть,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
326,dying,2015-08-09,2159,6,False,False,лайк папа,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
327,dying,2015-08-09,665,12,False,False,аня ревновать просто убивать,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
328,dying,2015-08-09,1045,13,False,False,каждый лето свой история,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
329,dying,2015-08-09,758,16,False,False,хороший друг это придурок который бывать скучно друг ценить жизнь сумасшедший друг это жизнь,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
330,dying,2015-08-09,854,25,False,False,голубой глаз бывать дурочка сумасшедший,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
331,dying,2015-08-09,621,4,False,False,унылый лето видеть время прошлый лето,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
332,dying,2015-08-09,599,7,False,False,говорить человек свой проблема 80 интересоваться остальной 20 рад,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
333,dying,2015-08-09,712,16,False,False,подруга понимать полуслово смеяться грустить вместе совет хороший давать готовый подруга просто,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
334,dying,2015-08-09,666,11,False,False,лето это осенний человек ..,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
335,dying,2015-08-09,519,10,False,False,мир человек способный потянуть дно вытягивать верх это кадочников,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
336,dying,2015-08-09,1189,8,False,False,друг парень чет понимать,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
337,dying,2015-08-09,690,11,False,False,ревновать сомневаться никто нужный,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
338,dying,2015-08-09,629,11,False,False,красота это внешность фото искусство главное жизнь добрый сердце характер чувство,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
339,dying,2015-08-09,622,12,False,False,каждый даша чей-то счастие,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
340,dying,2015-08-09,513,10,False,False,понимать происходить хотеть делать ... теряться время ... сегодня день год число месяц ?... видеть слышать никто хотеть .. время очень хотеться кто-то очень близкий поговорить ... обнимать ... рассмеяться ..,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
341,dying,2015-08-09,770,15,False,False,рано дружить смеяться ночь спать просто картинка список друг,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
342,dying,2015-08-09,670,6,False,False,любить,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
343,dying,2015-08-09,460,4,False,False,однажды возвращаться свой обычный окружение казаться это окружение,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
344,dying,2015-08-09,628,11,False,False,ценить каждый человек который заставлять улыбаться плохой настроение,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
345,dying,2015-08-09,756,12,False,False,намазывать пол супер клей приглашать гость оставаться навсегда,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
346,dying,2015-08-09,426,8,False,False,ранить разлука ничто мочь излечиваться кроме встреча …,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
347,dying,2015-08-09,763,8,True,False,главное внутри,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
348,dying,2015-08-09,947,15,False,False,сорянин идеал,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
349,dying,2015-08-09,521,4,False,False,женщина переставать капать мозги значит потерять,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
350,dying,2015-08-09,612,7,False,False,обожать человек который писать звонить просто пообщаться узнавать дело повод причина,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
351,dying,2015-08-09,816,8,False,False,друг др поздравлять желать весь хороший 3 хороший друг др мразин пойти магаз пожирать,27.6,750.4,44.0,"Ветер, дующий с юга",1.0,5.0,10.0,14.4
352,dying,2015-08-08,513,5,False,False,ничто подымать настроение ксюша,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
353,dying,2015-08-08,326,2,False,False,лолита двор стрелять упор,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
354,dying,2015-08-08,256,2,False,False,каждый сережа должный свой диана,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
355,dying,2015-08-08,376,2,False,False,побыть шлюха,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
356,dying,2015-08-08,696,8,False,False,уею происходить жизнь,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
357,dying,2015-08-08,1004,13,False,False,идеальный человек имя буква,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
358,dying,2015-08-08,628,7,False,False,"говорить рядом держаться "", хотеться подниматься колено перевертывать весь гора хотя человек",25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
359,dying,2015-08-08,440,6,False,False,жить жить твой жизнь появляться алина,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
360,dying,2015-08-08,636,7,False,False,успокаивать свой объятие,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
361,dying,2015-08-08,592,3,False,False,понимать человек забывать дорогой,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
362,dying,2015-08-08,427,9,False,False,мочь бесконечно правый это толк разговаривать полина,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
363,dying,2015-08-08,761,6,False,False,"лето кончаться значит « хотеть спать », « холодно » « давать напиваться суббота »",25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
364,dying,2015-08-08,623,14,False,False,боже просто вика,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
365,dying,2015-08-08,680,14,False,False,репост элита,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
366,dying,2015-08-08,676,6,False,False,понимать сей пора мочь зацеплять,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
367,dying,2015-08-08,1071,19,False,False,доча любить картошечка какао человек человек,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
368,dying,2015-08-08,585,3,False,False,нужный хотеть,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
369,dying,2015-08-08,607,8,False,False,дело сказать правда заставлять верить,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
370,dying,2015-08-08,1171,15,False,False,любить кадонь драться венц пить должанский,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
371,dying,2015-08-08,866,3,True,False,каждый жопец,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
372,dying,2015-08-08,620,6,False,False,дарить значить продавать рядом спать значить переспать отомщать значить весь прощать рядом значить любить,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
373,dying,2015-08-08,407,9,False,False,ксюша двор стрелять упор,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
374,dying,2015-08-08,314,3,False,False,кроме виолетта сказать дура настя,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
375,dying,2015-08-08,1003,20,True,False,дада,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
376,dying,2015-08-08,624,12,False,False,самый большой человеческий глупость боязнь боязнь совершать поступок поговорить признаваться бояться поэтому часто проигрывать,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
377,dying,2015-08-08,398,16,False,False,написать номер вопрос отвечать 1 жить 2 сколько год 3 погулять 4 любимый песня 5 любить цветок 6 парень 7 фото 8 знак зодиак,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
378,dying,2015-08-08,563,6,False,False,человек меняться лишь узнавать,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
379,dying,2015-08-08,595,6,False,False,мочь бесконечно правый это толк разговаривать юля,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
380,dying,2015-08-08,895,14,True,False,страшно,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
381,dying,2015-08-08,573,5,False,False,жизнь прекрасный,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
382,dying,2015-08-08,737,10,False,False,идти лайка ставить,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
383,dying,2015-08-08,657,8,False,False,обидно твой любимый человек звонить писать складываться ощущение похер,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
384,dying,2015-08-08,367,2,False,False,однажды лиза сдавать экзамен аминь,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
385,dying,2015-08-08,809,7,False,False,глупо вешаться 15 год из-за несчастный любовь перетерпеть повзрослеть поумнеть кредит набирать петля лезть,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
386,dying,2015-08-08,732,8,False,False,хороший,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
387,dying,2015-08-08,613,1,False,False,пускать свой море водить какой-то шкура смотреть закат,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
388,dying,2015-08-08,702,10,False,False,девушка скоро выбирать мужчина который завоевывать снова снова каждый день сказать любить считать принадлежать,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
389,dying,2015-08-08,860,13,False,False,это парень это парень,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
390,dying,2015-08-08,714,4,False,False,выебывать давно,25.1,752.4,49.0,"Ветер, дующий с севера",3.0,4.0,10.0,13.7
391,dying,2015-08-07,975,14,False,False,девушка обижаться радоваться безразличный беречься однажды становиться веселый классный ревнивый значит потерять,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
392,dying,2015-08-07,765,15,False,False,ничто подымать настроение настя,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
393,dying,2015-08-07,734,6,False,False,ночь сниться всякий хуета,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
394,dying,2015-08-07,544,2,False,False,холодный человек который редко показывать свой чувство любить намного сильно постоянно демонстрировать,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
395,dying,2015-08-07,280,1,False,False,любовь сестра люба,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
396,dying,2015-08-07,233,2,False,False,каждый должа свой эмма,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
397,dying,2015-08-07,988,8,False,False,нужный твой любовь дура,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
398,dying,2015-08-07,551,3,False,False,наставать самый момент беспокоиться свой учеба слишком поздно,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
399,dying,2015-08-07,888,7,False,False,круто взаимно,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
400,dying,2015-08-07,601,3,False,False,первый очередь следить ебучий критика,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
401,dying,2015-08-07,941,13,False,False,ревность вообще заводить никакой отношение зарубать топор,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
402,dying,2015-08-07,657,8,False,False,идти сюда обнимать принимать твой загон слеза проблема жалеть заболевать кутать свитер кормить гулять покупать воздушный шарик хотеть счастие идти сюда давать,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
403,dying,2015-08-07,488,7,False,False,любовь подруга катя,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
404,dying,2015-08-07,546,8,False,False,тяжело становиться мочь объяснять человек чувствовать пытаться сказать понимать ссориться это тяжело,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
405,dying,2015-08-07,805,8,False,False,удалять друг бросать трубка .. демонстративно уходить .. обижаться .. психовать .. посылать .. думать это девушка это парень,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
406,dying,2015-08-07,691,11,False,False,пора готовый писать человек всякий ерунда лишь время время вспоминать,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
407,dying,2015-08-07,586,18,False,False,знать человек любить собака,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
408,dying,2015-08-07,318,3,False,False,однажды лиза сдавать экзамен аминь,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
409,dying,2015-08-07,795,13,True,False,каждый день миллион любить,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
410,dying,2015-08-07,704,12,False,False,твой маленький истеричка,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
411,dying,2015-08-07,470,11,False,False,любить свой подруга лера,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
412,dying,2015-08-07,660,16,False,False,список вещь который любить чай обниматься пицца слушать музыка спать смотреть фильм ночной разговор сюрприз,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
413,dying,2015-08-07,614,7,False,False,прощать влюбляться,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
414,dying,2015-08-07,620,7,False,False,уметь показывать свой трепетный отношение близкий человек любовь выглядеть любой момент готовый продавать рабство,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
415,dying,2015-08-07,584,10,False,False,твой прикосновение бесценный ...,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
416,dying,2015-08-07,314,7,False,False,каждый ульяна милый красотка,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
417,dying,2015-08-07,485,6,False,False,первый правило сдаваться второй правило помнить первый правило © аль пачиный,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
418,dying,2015-08-07,708,9,False,False,любить нормально общаться че начинать,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
419,dying,2015-08-07,730,19,False,False,самый волшебный цвет глаз это карий карий глаз иметь лишь человек искренний сердце верный отношение любимый человек,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
420,dying,2015-08-07,780,15,False,False,любить любимый пить бухой,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
421,dying,2015-08-07,868,7,False,False,винишко наливать ка 13 настя,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
422,dying,2015-08-07,709,5,False,False,« хороший погода » джон грей,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
423,dying,2015-08-07,600,18,False,False,"16 способ доставать родитель добавлять страница потерять 1 ходить дом 2 мычать корова называть твой имя 3 вбегать стена 4 говорить носить одежда противоречить твой религия 5 вставать около 4 утро огромный улыбка сказать добрый утро солнышко 6 вырывать кто-нибудь волос закричать днк !!"". 7 спрыгивать крыша попытка полететь 8 взять рука испуганный вид сказать видеть мертвец 9 попытаться поплавать пол 10 бегать весь дом лампочка кричать солнце оно умирать !"" 11 пить стакан сторона 12 приклеивать палец нос супер клей 13 поразговаривать ручка 14 взять мороженое прилеплять лоб утверждать прекрасный единорог 15 повключать повыклюкать свет сказать аааа понимать 16 кричать тон !!!! каждый душа",25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
424,dying,2015-08-07,749,6,False,False,думать важный кто-то самый дело,25.4,753.8,41.0,"Ветер, дующий с западо-юго-запада",1.0,4.0,10.0,11.2
425,dying,2015-08-06,1365,15,False,False,д н O 。 。,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
426,dying,2015-08-06,527,1,False,False,девушка доска смотреть порно,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
427,dying,2015-08-06,778,15,False,False,пустота убивать ... душа холодильник,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
428,dying,2015-08-06,797,17,False,False,лето нужно проводить саша,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
429,dying,2015-08-06,1164,9,False,False,ох твой улыбка,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
430,dying,2015-08-06,592,8,False,False,самый плохой нужно ждать ничто мочь сделать это сходить ум эрих мария ремарк,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
431,dying,2015-08-06,783,8,False,False,футболист карий глаз любить,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
432,dying,2015-08-06,432,9,False,False,рецепт счастие брать леся любить обнимать делиться,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
433,dying,2015-08-06,262,5,False,False,жить жить встречать леська,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
434,dying,2015-08-06,64,1,True,True,аксессуар телефон 12 мара 2015 22 05,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
435,dying,2015-08-06,676,10,False,False,слушать мама папа музыка сердце остальной нести бред,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
436,dying,2015-08-06,969,17,False,False,каждый ждать online человек каждый свой,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
437,dying,2015-08-06,320,2,False,False,каждый лиза душа маленький принцесса,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
438,dying,2015-08-06,545,2,False,False,пора самый близкий человек замечать чувство эмоция огорчение скрываться твой улыбка ...,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
439,dying,2015-08-06,366,0,True,False,спасибо,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
440,dying,2015-08-06,920,18,False,False,мир застыть человек,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
441,dying,2015-08-06,768,15,False,False,засыпать думать едва вспоминать,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
442,dying,2015-08-06,766,12,False,False,рецепт счастие брать алина любить обнимать делиться,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
443,dying,2015-08-06,843,16,False,False,главное сломаться вообще никак,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
444,dying,2015-08-06,558,3,False,False,увы никто ценить твой искренность,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
445,dying,2015-08-06,580,4,False,False,знакомый соня очень везти,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
446,dying,2015-08-06,435,4,False,False,просто терять иметь желание цель нечего,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
447,dying,2015-08-06,646,5,False,False,лгать доверять доверять солгать,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
448,dying,2015-08-06,690,9,False,False,сердце занятый оно гонять кровь организм,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
449,dying,2015-08-06,854,12,False,False,привязанность сложно избавляться,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
450,dying,2015-08-06,769,19,True,False,беречь друг друг вместе,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
451,dying,2015-08-06,1130,22,False,False,обожать парень который поржать душа строить мадам,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
452,dying,2015-08-06,571,5,False,False,собственный мысль настолько громкий слышать музыка ..,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
453,dying,2015-08-06,841,12,False,False,мало друг который рассказывать весь изливать душа последний капля уверять это касаться чужой ухо,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
454,dying,2015-08-06,729,16,False,False,очень крутой тест ответ внизу подсматривать самый низ 1 цвет нравиться красный черный голубой зеленый желтый 2 первый буква твой имя 3 месяц рождение 4 белый черный 5 называть человек пол 6 любимый число 7 нравиться летать ездить 8 океан озеро 9 загадывать желание показывать,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
455,dying,2015-08-06,733,4,False,False,телефон столько номер позвонить некого,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
456,dying,2015-08-06,784,10,False,False,уметь долго обижаться приятный человек важный принцип,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
457,dying,2015-08-06,588,21,False,False,жить жить твой жизнь появляться кристина,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
458,dying,2015-08-06,506,11,False,False,время это хороший вариант проверять нужный человек,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
459,dying,2015-08-06,548,8,False,False,пора ощущение нужный человек скучно,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
460,dying,2015-08-06,469,3,False,False,хотеть лето похожий сказка увы пока лето похоже фотография паспорт,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
461,dying,2015-08-06,697,16,False,False,верить дружба парень девушка,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
462,dying,2015-08-06,625,8,False,False,"сказать человек « любить », добрый любить пока сдыхать закрывать свой рот навсегда",21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
463,dying,2015-08-06,994,21,False,False,самый любимый близкий человек мама ценить пока рядом пока,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
464,dying,2015-08-06,439,3,False,False,привычка выражать свой плохой настроение окружающие оно испортить вина человек,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
465,dying,2015-08-06,831,8,False,False,хотеться c получаться,21.6,753.9,47.0,"Ветер, дующий с северо-северо-востока",2.0,2.0,10.0,9.8
